Time,pair,open,high,low,close,volume,rsi_6,macd
2019-11-22 18:00:00,ETH/USDT,157.54,157.61,151.22,155.16,81040.30424,29.069849514503176,-3.3136135992140794
2019-11-22 19:00:00,ETH/USDT,155.16,155.18,145.11,148.0,150962.75022,15.640413039029127,-3.937177992904509
2019-11-22 20:00:00,ETH/USDT,147.95,150.67,147.85,148.87,47835.67247,20.9642650893432,-4.311455760121731
2019-11-22 21:00:00,ETH/USDT,148.87,150.03,148.1,149.86,23776.69611,27.234904464004103,-4.476585569079731
2019-11-22 22:00:00,ETH/USDT,149.84,149.84,143.11,144.78,60100.30289,18.296415514341504,-4.960187720610037
2019-11-22 23:00:00,ETH/USDT,144.78,145.18,138.0,144.66,116664.32533,18.12776745325587,-5.2921245889530155
2019-11-23 00:00:00,ETH/USDT,144.68,148.69,144.65,148.06,55540.34841,37.66373866316286,-5.220654903592646
2019-11-23 01:00:00,ETH/USDT,148.06,150.32,146.3,147.43,57558.29718,35.766102829453416,-5.155421903340539
2019-11-23 02:00:00,ETH/USDT,147.41,148.89,146.97,148.36,32697.81537,41.02929703159082,-4.9713741464098575
2019-11-23 03:00:00,ETH/USDT,148.38,150.56,147.71,150.34,14932.7779,51.23721385020297,-4.612574631476548
2019-11-23 04:00:00,ETH/USDT,150.39,153.27,149.93,152.62,34281.24131,60.64961986119229,-4.097018605457862
2019-11-23 05:00:00,ETH/USDT,152.63,154.74,151.37,152.35,24446.95932,59.030428276686315,-3.667941734868208
2019-11-23 06:00:00,ETH/USDT,152.34,153.54,151.81,152.85,9645.43915,61.32493180183382,-3.2500844518150984
2019-11-23 07:00:00,ETH/USDT,152.83,153.43,148.57,149.17,13091.73069,41.029991049553566,-3.1792266437044248
2019-11-23 08:00:00,ETH/USDT,149.17,150.26,147.61,149.56,16597.52212,43.411630044311444,-3.0563696528062394
2019-11-23 09:00:00,ETH/USDT,149.55,149.93,146.11,148.3,27242.20529,37.53453209079218,-3.025796572725824
2019-11-23 10:00:00,ETH/USDT,148.34,149.53,147.09,148.78,11530.85443,41.17510659311234,-2.9290706943411635
2019-11-23 11:00:00,ETH/USDT,148.83,150.29,148.75,149.96,11486.99408,49.80511815979303,-2.7257775338478325
2019-11-23 12:00:00,ETH/USDT,149.96,151.99,149.87,151.52,17384.07185,59.281912170343446,-2.41099482937193
2019-11-23 13:00:00,ETH/USDT,151.52,152.16,149.42,149.44,16498.94931,45.528624744423084,-2.3028204047326994
2019-11-23 14:00:00,ETH/USDT,149.42,150.95,148.92,150.59,13774.74662,52.794568604425635,-2.1000875033232376
2019-11-23 15:00:00,ETH/USDT,150.59,151.33,149.98,150.64,11269.19204,53.12082353339438,-1.913329959446088
2019-11-23 16:00:00,ETH/USDT,150.59,151.61,149.57,150.01,13930.25636,48.0948994634301,-1.7954620266711458
2019-11-23 17:00:00,ETH/USDT,150.0,150.94,147.97,148.84,16221.64945,39.71988342531582,-1.7759875833098988
2019-11-23 18:00:00,ETH/USDT,148.77,148.88,146.6,147.87,24007.19738,33.854802264146116,-1.8178695711800685
2019-11-23 19:00:00,ETH/USDT,147.85,149.78,146.99,148.82,14341.79187,43.636171683818255,-1.7541831563069934
2019-11-23 20:00:00,ETH/USDT,148.84,149.99,148.25,148.91,12274.08264,44.568055155230674,-1.6771162140981346
2019-11-23 21:00:00,ETH/USDT,148.91,149.49,148.0,148.24,12701.54302,38.83256265284789,-1.6510709891299484
2019-11-23 22:00:00,ETH/USDT,148.25,149.37,148.2,149.0,8296.99049,47.95026824303115,-1.5512227816576853
2019-11-23 23:00:00,ETH/USDT,149.0,151.94,148.88,150.94,24356.87041,64.26625119356005,-1.30055854182433
2019-11-24 00:00:00,ETH/USDT,150.92,153.08,150.33,152.07,26278.8433,70.68854395745582,-0.9992055500252661
2019-11-24 01:00:00,ETH/USDT,152.07,154.33,151.39,153.35,28005.71616,76.44342592663486,-0.6496075587294285
2019-11-24 02:00:00,ETH/USDT,153.35,154.01,151.4,152.0,31008.02587,61.22884090941907,-0.47599537114746227
2019-11-24 03:00:00,ETH/USDT,152.0,152.96,151.41,152.42,13365.80788,63.91046571726807,-0.30104570428244415
2019-11-24 04:00:00,ETH/USDT,152.42,153.0,151.37,151.58,7993.75247,54.811857019709606,-0.2275547036983312
2019-11-24 05:00:00,ETH/USDT,151.58,151.79,150.72,150.97,8442.32221,48.762356903913336,-0.21604403710171027
2019-11-24 06:00:00,ETH/USDT,150.96,151.08,150.03,151.03,4772.17253,49.421251152632074,-0.19977734347639853
2019-11-24 07:00:00,ETH/USDT,151.02,152.94,150.91,151.81,8289.60953,57.87243465584982,-0.12253389583861463
2019-11-24 08:00:00,ETH/USDT,151.81,152.71,151.65,151.84,6247.45441,58.19482895410323,-0.05822596511566758
2019-11-24 09:00:00,ETH/USDT,151.84,152.86,150.22,150.76,12260.65577,43.735732797007735,-0.09333256110065236
2019-11-24 10:00:00,ETH/USDT,150.76,151.23,150.21,150.92,4063.94327,46.11583381430911,-0.10701057720172003
2019-11-24 11:00:00,ETH/USDT,150.93,151.71,150.4,150.5,5166.41376,40.69336700828361,-0.15001175132985622
2019-11-24 12:00:00,ETH/USDT,150.5,150.51,149.4,149.74,11430.01207,32.41661340875325,-0.24261937491937147
2019-11-24 13:00:00,ETH/USDT,149.74,149.97,148.64,149.25,12708.66175,28.009050484115463,-0.3514986312938788
2019-11-24 14:00:00,ETH/USDT,149.24,150.05,149.0,149.33,6465.41748,29.87700580526908,-0.4264154431964471
2019-11-24 15:00:00,ETH/USDT,149.35,150.74,149.32,149.78,7373.96577,40.32810941561339,-0.4443540799497896
2019-11-24 16:00:00,ETH/USDT,149.78,150.22,149.28,149.34,6358.09097,34.32550120997756,-0.48844441837533736
2019-11-24 17:00:00,ETH/USDT,149.34,150.55,149.21,150.02,5888.41907,48.53250889162401,-0.46317679841388326
2019-11-24 18:00:00,ETH/USDT,150.02,151.2,149.74,150.89,8667.68914,61.36427645278215,-0.3687001525932203
2019-11-24 19:00:00,ETH/USDT,150.89,151.17,148.8,149.01,17825.20691,37.26936543111896,-0.440449787319551
2019-11-24 20:00:00,ETH/USDT,149.0,150.58,148.78,149.99,12759.73662,49.63892356076031,-0.4134678796285698
2019-11-24 21:00:00,ETH/USDT,149.99,150.0,148.8,149.29,7258.79379,42.462143612237256,-0.4434567795330224
2019-11-24 22:00:00,ETH/USDT,149.3,149.31,148.14,148.31,9667.43045,34.16393353519342,-0.5400753560446958
2019-11-24 23:00:00,ETH/USDT,148.32,148.57,144.22,146.21,40392.88526,22.737692795365135,-0.7771403335846685
2019-11-25 00:00:00,ETH/USDT,146.25,146.86,142.69,143.54,32088.64258,15.0552810287232,-1.1670101554910843
2019-11-25 01:00:00,ETH/USDT,143.53,145.44,141.25,144.66,53920.91108,27.4022985487524,-1.369819729286803
2019-11-25 02:00:00,ETH/USDT,144.66,145.38,143.71,144.89,17463.8333,29.912771947512297,-1.4947580594197518
2019-11-25 03:00:00,ETH/USDT,144.84,145.58,144.23,144.64,10643.05464,28.62178205386408,-1.5955529555704118
2019-11-25 04:00:00,ETH/USDT,144.67,144.92,143.7,143.91,7920.79863,24.861972390002208,-1.7145739943714489
2019-11-25 05:00:00,ETH/USDT,143.93,144.9,142.73,144.28,10210.46518,30.421102543325333,-1.7587691217013628
2019-11-25 06:00:00,ETH/USDT,144.29,144.85,143.58,143.77,6816.47513,27.10419570232635,-1.8140357414418702
2019-11-25 07:00:00,ETH/USDT,143.78,144.43,142.95,144.03,5540.24559,31.66248538776145,-1.8159222869201415
2019-11-25 08:00:00,ETH/USDT,144.05,144.17,138.62,139.96,39427.46737,14.55993039244764,-2.121378443213132
2019-11-25 09:00:00,ETH/USDT,139.99,140.91,138.01,140.26,48699.1834,18.4559091465036,-2.3125890677365533
2019-11-25 10:00:00,ETH/USDT,140.26,142.37,134.85,137.62,63279.35635,12.457372135775856,-2.646641960821995
2019-11-25 13:00:00,ETH/USDT,137.61,137.64,131.45,134.31,37617.85851,8.366227192471044,-3.1422487350533572
2019-11-25 14:00:00,ETH/USDT,134.35,134.86,131.5,132.15,62046.4114,6.65479369561173,-3.667043230704138
2019-11-25 15:00:00,ETH/USDT,132.16,135.2,131.99,134.48,44717.97882,26.197505617843404,-3.8505483970321563
2019-11-25 16:00:00,ETH/USDT,134.51,136.06,134.28,135.26,24393.38287,31.92300187562971,-3.8882171353571664
2019-11-25 17:00:00,ETH/USDT,135.26,136.4,134.28,135.43,21091.69551,33.27680188823987,-3.8598582592829587
2019-11-25 18:00:00,ETH/USDT,135.44,138.7,135.1,137.37,23280.95781,47.55807168527299,-3.6388949431646154
2019-11-25 19:00:00,ETH/USDT,137.37,145.88,136.79,143.69,40243.91515,71.44824714967555,-2.9201471035486293
2019-11-25 20:00:00,ETH/USDT,143.69,147.0,140.65,142.51,71182.59807,64.83110746548861,-2.4178786012449507
2019-11-25 21:00:00,ETH/USDT,142.46,148.24,142.19,147.5,71168.76952,76.07524250195127,-1.598746542730737
2019-11-25 22:00:00,ETH/USDT,147.41,149.98,145.21,146.17,56564.23443,69.0176014928405,-1.0448539436927717
2019-11-25 23:00:00,ETH/USDT,146.13,149.14,146.09,147.58,32595.94699,72.28821642255485,-0.4865067057719159
2019-11-26 00:00:00,ETH/USDT,147.58,150.29,147.49,149.59,39667.41984,76.52699938582796,0.1168309502147622
2019-11-26 01:00:00,ETH/USDT,149.66,151.5,147.9,148.24,32991.22755,68.12810762386093,0.4805076784069797
2019-11-26 02:00:00,ETH/USDT,148.24,148.88,146.38,148.23,23510.67356,68.06170922173105,0.7591659961825883
2019-11-26 03:00:00,ETH/USDT,148.26,149.37,148.2,149.04,7995.07934,70.82547573396047,1.033451960295281
2019-11-26 04:00:00,ETH/USDT,149.0,149.22,146.39,146.85,11532.17523,55.29971427923522,1.0618702859072755
2019-11-26 05:00:00,ETH/USDT,146.86,147.8,144.88,146.58,13769.01155,53.56260943745057,1.0504958084134728
2019-11-26 06:00:00,ETH/USDT,146.59,148.1,145.69,147.54,8435.6742,59.05089023276872,1.106193915124436
2019-11-26 07:00:00,ETH/USDT,147.58,147.97,146.76,146.79,4372.89011,53.160685818989585,1.0773967746259245
2019-11-26 08:00:00,ETH/USDT,146.79,147.34,145.52,145.69,10518.97282,45.221724200541715,0.954807598741013
2019-11-26 09:00:00,ETH/USDT,145.81,146.8,144.06,145.83,19641.05089,46.443253559866854,0.8590490410107918
2019-11-26 10:00:00,ETH/USDT,145.83,147.48,145.0,146.92,15710.84059,55.67746564650627,0.8611863642590549
2019-11-26 11:00:00,ETH/USDT,146.93,148.32,146.62,147.08,14429.36305,56.98391118483771,0.8658103484079049
2019-11-26 12:00:00,ETH/USDT,147.01,149.97,146.63,149.47,18086.16827,71.85464993008755,1.0502216140697271
2019-11-26 13:00:00,ETH/USDT,149.47,149.49,147.78,147.91,10007.64078,56.543931524494276,1.0582905929891524
2019-11-26 14:00:00,ETH/USDT,147.91,149.85,147.85,148.53,13908.30883,60.55266092699984,1.1020108403706104
2019-11-26 15:00:00,ETH/USDT,148.5,149.6,147.21,147.22,30335.30063,49.07448425371421,1.019204642844727
2019-11-26 16:00:00,ETH/USDT,147.22,147.79,145.58,146.84,26360.98646,46.03682809625629,0.9123997343233725
2019-11-26 17:00:00,ETH/USDT,146.83,147.96,145.93,146.53,14915.58783,43.40657391016846,0.7935936124411285
2019-11-26 18:00:00,ETH/USDT,146.55,147.4,145.76,146.78,10586.78583,46.371717804538655,0.7114111111095553
2019-11-26 19:00:00,ETH/USDT,146.77,147.25,146.41,146.76,8526.91627,46.13964445834558,0.6373204207659171
2019-11-26 20:00:00,ETH/USDT,146.75,146.8,143.37,146.07,31912.93456,38.22064319316608,0.5169665132799821
2019-11-26 21:00:00,ETH/USDT,146.03,146.98,145.0,145.57,22863.67973,33.25719050467302,0.37689474515534016
2019-11-26 22:00:00,ETH/USDT,145.57,145.6,143.47,144.19,17805.01004,23.255041142416047,0.1527713399846391
2019-11-26 23:00:00,ETH/USDT,144.16,145.62,143.59,144.71,12693.06088,32.44234065552331,0.016916577073345707
2019-11-27 00:00:00,ETH/USDT,144.71,146.14,144.38,145.73,11362.12126,47.29403121587396,-0.008347599875094147
2019-11-27 01:00:00,ETH/USDT,145.75,146.44,145.04,145.96,10806.29733,50.25323614783927,-0.0096987630127785
2019-11-27 02:00:00,ETH/USDT,145.96,146.1,144.5,145.03,9236.17972,39.493975031945894,-0.08483487358486741
2019-11-27 03:00:00,ETH/USDT,145.04,145.29,143.86,145.1,9604.23361,40.64185135493546,-0.1371513719124664
2019-11-27 04:00:00,ETH/USDT,145.1,145.59,144.59,144.99,4776.86229,39.238130743940474,-0.18535203160604397
2019-11-27 05:00:00,ETH/USDT,144.99,147.0,144.99,146.5,7770.92208,61.27222646863229,-0.100547966903207
2019-11-27 06:00:00,ETH/USDT,146.52,148.72,146.52,147.85,18939.05529,72.11917885271595,0.07473211760077447
2019-11-27 07:00:00,ETH/USDT,147.85,148.15,147.31,147.82,6691.19594,71.58452453223829,0.20881500867824343
2019-11-27 08:00:00,ETH/USDT,147.81,148.23,147.0,147.47,7052.54082,64.85346365121721,0.2835658206770688
2019-11-27 09:00:00,ETH/USDT,147.47,147.87,146.5,147.85,7858.66725,68.68925183858876,0.3692131426627441
2019-11-27 10:00:00,ETH/USDT,147.87,148.53,147.13,147.94,7552.94341,69.63122708022338,0.43928767535621205
2019-11-27 11:00:00,ETH/USDT,147.95,148.41,147.15,147.52,14813.64039,59.59156963332939,0.45567897390114354
2019-11-27 12:00:00,ETH/USDT,147.53,147.7,144.83,145.23,26481.49037,30.664029377654302,0.28065017391327274
2019-11-27 13:00:00,ETH/USDT,145.22,146.0,143.5,145.22,28530.05986,30.586226020122353,0.139523334334001
2019-11-27 14:00:00,ETH/USDT,145.19,145.81,144.52,145.2,15895.8481,30.401099071439234,0.0257684220216845
2019-11-27 15:00:00,ETH/USDT,145.19,147.03,144.51,146.97,14091.12412,57.63368784651503,0.07754712693912325
2019-11-27 16:00:00,ETH/USDT,146.99,147.8,145.81,146.28,20446.38639,48.7166426507122,0.062188025356590515
2019-11-27 17:00:00,ETH/USDT,146.28,146.89,144.98,145.01,11989.25169,36.30888405413534,-0.05186469554547557
2019-11-27 18:00:00,ETH/USDT,145.04,145.18,140.84,142.06,66599.6274,21.234134829907703,-0.3759588250779018
2019-11-27 19:00:00,ETH/USDT,142.05,143.12,141.0,142.72,27630.15076,29.133322508030957,-0.5729447234286056
2019-11-27 20:00:00,ETH/USDT,142.72,147.0,142.63,146.5,49871.96301,58.04830791603856,-0.4192106583366524
2019-11-27 21:00:00,ETH/USDT,146.49,149.37,145.93,147.4,45847.08864,62.42830344737158,-0.22219154000725894
2019-11-27 22:00:00,ETH/USDT,147.39,148.53,147.32,148.29,14674.53408,66.5700935803278,0.005697416404757405
2019-11-27 23:00:00,ETH/USDT,148.26,148.67,146.93,147.67,13738.01645,60.95307533686965,0.1347192777941757
2019-11-28 00:00:00,ETH/USDT,147.67,151.62,147.35,150.65,31628.45021,73.73527001953846,0.47199031702754723
2019-11-28 01:00:00,ETH/USDT,150.67,153.87,148.3,152.86,41449.66642,79.66061527008188,0.907151497999223
2019-11-28 02:00:00,ETH/USDT,152.88,155.0,152.08,153.62,51356.14797,81.3929098495772,1.298378617016965
2019-11-28 03:00:00,ETH/USDT,153.64,155.49,153.0,153.06,25296.85307,75.69266620498573,1.5454268884181204
2019-11-28 04:00:00,ETH/USDT,153.0,154.4,153.0,153.86,14288.49363,78.29814159600924,1.7851891877960213
2019-11-28 05:00:00,ETH/USDT,153.86,155.54,152.84,153.15,13513.70132,70.27573523859145,1.8960549301827143
2019-11-28 06:00:00,ETH/USDT,153.08,153.63,152.01,153.35,10888.76234,71.27075190448735,1.977262506922358
2019-11-28 07:00:00,ETH/USDT,153.35,153.98,152.61,152.61,5348.02712,62.04856451349559,1.9593224316394924
2019-11-28 08:00:00,ETH/USDT,152.61,153.33,152.26,152.62,5005.5344,62.128032095891065,1.9237360771399494
2019-11-28 09:00:00,ETH/USDT,152.61,154.55,152.56,154.44,8553.57197,74.01248474737469,2.019117297094539
2019-11-28 10:00:00,ETH/USDT,154.41,154.41,152.71,152.86,9722.73683,55.778072801448786,1.9447964033598737
2019-11-28 11:00:00,ETH/USDT,152.86,153.22,152.06,152.61,10022.06097,53.28543344391177,1.8444618409938585
2019-11-28 12:00:00,ETH/USDT,152.64,153.0,152.05,152.13,8550.55809,48.3111991702547,1.706542034684361
2019-11-28 13:00:00,ETH/USDT,152.11,152.72,151.42,151.62,10869.80892,43.17269115182415,1.5383536732204277
2019-11-28 14:00:00,ETH/USDT,151.63,152.0,150.42,151.39,24604.16466,40.82288610487459,1.370703490612243
2019-11-28 15:00:00,ETH/USDT,151.4,153.3,150.83,152.39,16558.87671,53.91091411505384,1.3035051596159803
2019-11-28 16:00:00,ETH/USDT,152.39,152.98,151.74,152.21,9779.08297,51.452901774380486,1.2216431605776847
2019-11-28 17:00:00,ETH/USDT,152.23,153.0,152.03,152.89,20137.27914,59.768464204606545,1.197829421609498
2019-11-28 18:00:00,ETH/USDT,152.89,153.04,151.53,152.29,18846.06979,50.59274384472826,1.117658208211509
2019-11-28 19:00:00,ETH/USDT,152.3,152.31,149.82,151.13,29357.23936,37.305634954093684,0.9495735457691126
2019-11-28 20:00:00,ETH/USDT,151.11,151.81,150.77,151.57,9538.34518,43.9999563545049,0.8421616473225697
2019-11-28 21:00:00,ETH/USDT,151.59,151.6,150.19,150.79,8435.91551,35.85557784484156,0.6861875200801251
2019-11-28 22:00:00,ETH/USDT,150.77,151.41,150.45,151.02,11315.29199,39.79857918034742,0.5745133460858369
2019-11-28 23:00:00,ETH/USDT,151.03,151.25,150.41,150.89,6933.90227,38.205664386459745,0.4701018041121472
2019-11-29 00:00:00,ETH/USDT,150.89,154.63,150.75,153.99,32527.39597,71.19566836190901,0.6302340512368687
2019-11-29 01:00:00,ETH/USDT,153.97,154.02,152.79,153.84,16824.95914,69.05504660786966,0.7365458226168187
2019-11-29 02:00:00,ETH/USDT,153.83,153.97,153.15,153.52,5385.28789,64.1196983978989,0.7859177708761251
2019-11-29 03:00:00,ETH/USDT,153.5,154.17,153.27,153.34,5755.25411,61.16878798505622,0.8012841944880904
2019-11-29 04:00:00,ETH/USDT,153.34,154.22,153.27,153.69,5918.28565,64.93429854803833,0.8321121993751319
2019-12-17 09:00:00,ETH/USDT,132.72,132.98,132.39,132.58,7663.33206,8.09805965827556,-0.8372061694384456
2019-12-17 10:00:00,ETH/USDT,132.59,132.68,132.43,132.51,3692.95235,8.069952740595127,-2.1411199208515086
2019-12-17 11:00:00,ETH/USDT,132.52,132.97,132.33,132.46,8132.27979,8.046015926433029,-3.1422931457950654
2019-12-17 12:00:00,ETH/USDT,132.46,132.51,130.8,131.97,17744.47043,7.774814050506606,-3.929966833191912
2019-12-17 13:00:00,ETH/USDT,131.98,132.01,131.07,131.62,20778.62722,7.556498040335242,-4.530224373651663
2019-12-17 14:00:00,ETH/USDT,131.61,132.2,131.47,131.64,7663.73432,7.734153983493286,-4.947289690266558
2019-12-17 15:00:00,ETH/USDT,131.63,131.81,131.05,131.2,14201.43489,7.360708756944064,-5.252770611372057
2019-12-17 16:00:00,ETH/USDT,131.23,131.47,130.82,131.05,9753.31783,7.218128775900496,-5.44421269359006
2019-12-17 17:00:00,ETH/USDT,131.05,131.76,130.8,131.34,14203.96806,11.208368073068698,-5.509026715913677
2019-12-17 18:00:00,ETH/USDT,131.33,131.65,131.13,131.5,7469.44311,13.666572674343755,-5.484262468834885
2019-12-17 19:00:00,ETH/USDT,131.52,132.32,131.5,131.7,10196.61427,17.1088466285553,-5.386407147404668
2019-12-17 20:00:00,ETH/USDT,131.71,132.3,131.38,132.23,11187.12958,26.436186525396707,-5.206077113265252
2019-12-17 21:00:00,ETH/USDT,132.27,132.45,131.4,131.44,12372.00638,22.006839014791055,-5.068484327392355
2019-12-17 22:00:00,ETH/USDT,131.46,131.75,128.88,130.54,46544.86297,17.905512331479073,-4.97471807831937
2019-12-17 23:00:00,ETH/USDT,130.55,130.57,126.49,128.9,57833.3252,12.721317000521225,-4.975388759777047
2019-12-18 00:00:00,ETH/USDT,128.9,128.94,126.64,127.23,38904.96669,9.396800570652076,-5.052434008670929
2019-12-18 01:00:00,ETH/USDT,127.23,128.54,125.81,128.3,46305.57548,24.55580820780017,-4.969863374514603
2019-12-18 02:00:00,ETH/USDT,128.3,128.51,126.39,127.41,18933.72316,21.041835848515404,-4.919531813571467
2019-12-18 03:00:00,ETH/USDT,127.41,127.76,126.38,126.84,13371.1512,18.956965628079075,-4.869505299287539
2019-12-18 04:00:00,ETH/USDT,126.82,127.35,122.5,122.85,88231.1097,10.346050834673704,-5.0931083972213855
2019-12-18 05:00:00,ETH/USDT,122.83,123.33,120.27,121.03,49601.86705,8.285896669708194,-5.355440073412041
2019-12-18 06:00:00,ETH/USDT,121.02,122.23,120.77,122.08,11249.07537,19.397411244837386,-5.416179249078084
2019-12-18 07:00:00,ETH/USDT,122.1,122.84,120.79,120.87,17136.2981,16.613938069029786,-5.498568298399604
2019-12-18 08:00:00,ETH/USDT,120.9,122.84,119.11,121.88,30086.0948,27.093154800069854,-5.419886575806501
2019-12-18 09:00:00,ETH/USDT,121.88,124.72,121.33,124.41,27905.09855,47.0830513153048,-5.0946529005462935
2019-12-18 10:00:00,ETH/USDT,124.39,125.78,124.07,124.46,22851.27967,47.424914986936514,-4.777792865507138
2019-12-18 11:00:00,ETH/USDT,124.45,125.52,124.07,124.75,14077.65287,49.68719285808806,-4.451959016225672
2019-12-18 12:00:00,ETH/USDT,124.8,125.3,123.79,123.9,11959.19273,43.155780375390535,-4.213747777999728
2019-12-18 13:00:00,ETH/USDT,123.89,124.48,123.21,123.73,11647.80039,41.83593406681098,-3.992656377361172
2019-12-18 14:00:00,ETH/USDT,123.72,123.84,122.88,123.23,11392.5376,37.7600715581815,-3.8138223013354065
2019-12-18 15:00:00,ETH/USDT,123.23,123.74,121.49,121.88,26143.50531,28.700549644733258,-3.7379400787928745
2019-12-18 16:00:00,ETH/USDT,121.87,122.01,120.67,121.69,27980.41199,27.582880732618023,-3.651047282455636
2019-12-18 17:00:00,ETH/USDT,121.68,122.6,121.33,121.66,19224.14544,27.380849379171565,-3.5437546667218385
2019-12-18 18:00:00,ETH/USDT,121.71,122.6,121.45,122.06,20677.97646,34.9985229690398,-3.387400000073171
2019-12-18 19:00:00,ETH/USDT,122.05,123.98,122.01,123.49,32514.12796,55.17190684123927,-3.1122229820427663
2019-12-18 20:00:00,ETH/USDT,123.48,123.53,121.51,121.67,13999.45596,37.43023123968928,-3.00634670886177
2019-12-18 21:00:00,ETH/USDT,121.68,122.11,119.56,120.61,48301.56602,30.56162260255968,-2.973693255983619
2019-12-18 22:00:00,ETH/USDT,120.67,122.66,116.26,122.26,133973.59124,48.28729875521355,-2.7825978925493615
2019-12-18 23:00:00,ETH/USDT,122.26,125.12,121.9,123.34,70233.04655,56.92419506230883,-2.515014939516263
2019-12-19 00:00:00,ETH/USDT,123.36,128.69,123.33,127.32,87231.93983,75.22365527007805,-1.959216159339178
2019-12-19 01:00:00,ETH/USDT,127.37,128.92,125.67,128.47,49174.61322,78.40463844114325,-1.4096961331680404
2019-12-19 02:00:00,ETH/USDT,128.43,129.4,126.81,127.17,32520.93365,66.77503242614034,-1.066799290633213
2019-12-19 03:00:00,ETH/USDT,127.16,127.71,126.46,127.27,15027.19817,67.22379823788918,-0.7780134534263112
2019-12-19 04:00:00,ETH/USDT,127.27,129.2,127.11,128.74,27102.83007,73.53046742520496,-0.4256255359174759
2019-12-19 05:00:00,ETH/USDT,128.7,132.43,128.26,129.65,76841.82531,76.84079103537998,-0.0720951101095153
2019-12-19 06:00:00,ETH/USDT,129.61,133.19,129.27,130.34,41700.75207,79.20688838301018,0.2607517489720692
2019-12-19 07:00:00,ETH/USDT,130.33,134.87,130.33,133.84,29270.11008,87.17965214731487,0.797759951967933
2019-12-19 08:00:00,ETH/USDT,133.75,133.86,131.5,132.78,33209.3222,76.51697476269645,1.1248431884806962
2019-12-19 09:00:00,ETH/USDT,132.8,134.0,130.31,130.62,34514.29381,58.90111683995877,1.1959785653669712
2019-12-19 10:00:00,ETH/USDT,130.65,130.88,126.5,128.28,63041.55614,45.333378810686405,1.0514153584788346
2019-12-19 11:00:00,ETH/USDT,128.28,129.23,127.71,128.48,14622.13825,46.59509152436144,0.9421260612476345
2019-12-19 12:00:00,ETH/USDT,128.47,129.18,128.18,129.02,10904.12385,50.310828888284604,0.8888409872203766
2019-12-19 13:00:00,ETH/USDT,129.02,129.03,127.93,128.28,8242.55635,45.145505032355885,0.7779328410483402
2019-12-19 14:00:00,ETH/USDT,128.28,128.67,127.46,128.23,13290.004,44.772796074159245,0.6781850588218532
2019-12-19 15:00:00,ETH/USDT,128.22,128.28,127.47,127.6,12187.89354,39.804176458303985,0.5420500720766341
2019-12-19 16:00:00,ETH/USDT,127.6,128.23,127.24,127.45,15494.46384,38.58089665620661,0.41724858591356906
2019-12-19 17:00:00,ETH/USDT,127.46,127.66,127.13,127.18,9799.52439,36.179242941915,0.2931762125844699
2019-12-19 18:00:00,ETH/USDT,127.17,127.53,125.69,126.93,33864.87014,33.83873720682983,0.1726844532801124
2019-12-19 19:00:00,ETH/USDT,126.9,128.47,126.9,127.7,16841.68517,46.60545093964896,0.1377386651837611
2019-12-19 20:00:00,ETH/USDT,127.7,127.91,126.0,126.05,17379.15605,31.149377524784185,-0.02283411654624956
2019-12-19 21:00:00,ETH/USDT,126.07,127.6,125.86,126.98,17094.51949,43.76359366365506,-0.07419075047666013
2019-12-19 22:00:00,ETH/USDT,127.0,127.91,125.89,126.28,28714.64191,37.549805709647565,-0.1694224066844896
2019-12-19 23:00:00,ETH/USDT,126.25,126.96,126.04,126.87,10761.55924,45.391958041394425,-0.1950378364007861
2019-12-20 00:00:00,ETH/USDT,126.86,127.81,126.59,127.35,13321.63785,51.355517327646204,-0.17459365356994283
2019-12-20 01:00:00,ETH/USDT,127.33,128.69,126.71,126.9,20587.82292,45.7364537410304,-0.19248389604071292
2019-12-20 02:00:00,ETH/USDT,126.9,127.3,126.43,126.64,12486.37995,42.511487174546616,-0.2250476598449893
2019-12-20 03:00:00,ETH/USDT,126.64,128.0,126.5,127.57,9362.50889,55.86833288056464,-0.17380790032018467
2019-12-20 04:00:00,ETH/USDT,127.56,128.26,127.21,127.5,7030.70124,54.72000657517059,-0.137266118352656
2019-12-20 05:00:00,ETH/USDT,127.52,127.56,126.31,126.8,13963.42979,43.89364566117082,-0.16291268668747705
2019-12-20 06:00:00,ETH/USDT,126.8,127.1,126.01,126.58,10465.08422,40.845821667024275,-0.19869945462286864
2019-12-20 07:00:00,ETH/USDT,126.57,127.64,126.12,127.34,14685.75231,54.06735543214939,-0.16384635879305165
2019-12-20 08:00:00,ETH/USDT,127.37,128.39,127.1,128.1,12018.51386,63.78156271242982,-0.07404582663245662
2019-12-20 09:00:00,ETH/USDT,128.1,128.6,126.25,127.41,19185.07024,51.837619953233165,-0.05788819230001252
2019-12-20 10:00:00,ETH/USDT,127.46,127.65,126.4,126.92,10686.61523,44.7037562240105,-0.0836577016714557
2019-12-20 11:00:00,ETH/USDT,126.93,127.29,126.76,126.83,5199.11478,43.38770112788907,-0.11007361127390425
2019-12-20 12:00:00,ETH/USDT,126.84,127.12,126.69,126.88,4478.25583,44.477405142117576,-0.1255268326288359
2019-12-20 13:00:00,ETH/USDT,126.88,127.0,126.54,126.69,3026.9628,40.88848631303195,-0.15136024727866015
2019-12-20 14:00:00,ETH/USDT,126.68,126.93,125.84,126.07,11056.15877,31.07102654109802,-0.219333888417097
